place_id,name,rating,user_ratings_total,address,phone_number,website,business_status,price_level,latitude,longitude,reviews_count
ChIJeybslBi8FgcRkzB0VpJcCuI,48040-210,0.0,0,"Juracy Magalhaes, Alagoinhas - BA, 48040-210, Brazil",,,,,-12.1576496,-38.4183457,0
ChIJ5_rSaJKzGgcR17xJ4T49hYE,49020-120,0.0,0,"Av. Francisco Porto, 2-488 - 13 de Julho, Aracaju - SE, 49020-120, Brazil",,,,,-10.9353639,-37.0506969,0
ChIJy-n3ufQkkZQR1vFqe-5Jc7s,Gringo - Auto Posto,4.5,31,"Av. Nove de Julho, 1957-2043 - Vila Staut, Tupi Paulista - SP, 17930-000, Brazil",(18) 3851-4695,,OPERATIONAL,,-21.392121,-51.57738459999999,5
ChIJqXmkow7GvAARv0JQUERB3Ao,Auto Posto Tigrão Muriaé,4.5,118,"Av - R. José Máximo Ribeiro, 1414 - Muriaé, MG, 36880-000, Brazil",,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-1047936,OPERATIONAL,2.0,-21.1454185,-42.3795172,5
ChIJe1RFM-StnZMRSR62fuqF0Dk,78110-600,0.0,0,"Várzea Grande, State of Mato Grosso, 78110-600, Brazil",,,,,-15.6399847,-56.1225499,0
ChIJG96jPhNSxwcRZTrhQTrwQQA,61925-315,0.0,0,"Industrial, Maracanaú - CE, 61925-315, Brazil",,,,,-3.8380565,-38.5933174,0
ChIJgcKeqGWzJJMRauVRX_0utn4,POSTO DU FIGUEIREDO,4.2,207,"TO-080, 2100 - Luzimangues, Porto Nacional - TO, 77500-000, Brazil",(63) 98108-9000,,OPERATIONAL,,-10.1910493,-48.4941123,5
ChIJuamFxPKYkJQRTn099aN_uHY,79600-190,0.0,0,"Centro, Três Lagoas - MS, 79600-190, Brazil",,,,,-20.7740995,-51.7033569,0
ChIJI-CJwblzGZUR7sN72KdnOT8,Abastecedora de Combustiveis Sa,4.3,62,"Av. Mal. Rondon, 1618 - Vila Vista Alegre, Cachoeirinha - RS, 94955-240, Brazil",,,OPERATIONAL,,-29.9174031,-51.0700333,5
ChIJZ-4TlYxpzpQR320miW-Eyno,Posto Shell - AUTO POSTO GUARACIABA LTDA,4.1,264,"Av. Valentim Magalhães, 1796 - Condomínio Maracanã, Santo André - SP, 09120-410, Brazil",(11) 2786-2578,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-1046643,OPERATIONAL,2.0,-23.6845681,-46.4957335,5
ChIJO_OuAB1S-ZQRocO_q-hqXUk,98910-000,0.0,0,"Três de Maio - RS, 98910-000, Brazil",,,,,-27.7560637,-54.30300159999999,0
ChIJW2sf2yUa6JQRD-QFiGKixeE,Posto Tio Mucufa I,4.3,703,"Av. Monteiro Lobato, 1535 - Jardim Carvalho, Ponta Grossa - PR, 84015-480, Brazil",(42) 3027-1249,,OPERATIONAL,,-25.0762864,-50.1544195,5
ChIJrXMOS0JiHJURo5SdY0ZnRDQ,95930-000,0.0,0,"Cruzeiro do Sul - RS, 95930-000, Brazil",,,,,-29.5122235,-52.0427297,0
ChIJXx-Qk_YKmQARRwfFU6s9exw,Posto Parada Angelica,0.0,0,"Parada Angélica, Duque de Caxias - State of Rio de Janeiro, 25271, Brazil",,,OPERATIONAL,,-22.6157246,-43.1999438,0
ChIJURxVrxCayJQR8viuW20zL1w,13477-000,0.0,0,"R. Orlando Dei Santi, 2-1232 - Campo Limpo, Americana - SP, 13477-000, Brazil",,,,,-22.7326739,-47.3090415,0
ChIJc4x2WY7UsQARJnDsUuYyGWo,39720-000,0.0,0,"Gonzaga - State of Minas Gerais, 39720-000, Brazil",,,,,-18.8791902,-42.4920945,0
ChIJxZF8Swf4GJUR9ijAsUD5ibI,95500-000,0.0,0,"Santo Antônio da Patrulha - RS, 95500-000, Brazil",,,,,-29.8821936,-50.5549719,0
ChIJBcwubMrwXpMRJuI7FQBke_U,74840-090,0.0,0,"Av. Antônio Fidélis - Parque Amazonia, Goiânia - GO, 74840-090, Brazil",,,,,-16.7343636,-49.27552739999999,0
ChIJCevpLzyQHJUR_MKErDhLZRk,95800-000,0.0,0,"Venâncio Aires - RS, 95800-000, Brazil",,,,,-29.5957202,-52.2337184,0
ChIJP0CzWBOdwpQRWsY_XAF1NnM,84178-330,0.0,0,"Vila Farias, Castro - PR, 84178-330, Brazil",,,,,-24.8075225,-49.99746520000001,0
ChIJoUHidEL7EQcR6rr6zycbSoI,48400-000,0.0,0,"Ribeira do Pombal - State of Bahia, 48400-000, Brazil",,,,,-10.783171,-38.5270305,0
ChIJLTy2M2bxXpMRuOGraFqgIdw,74130-011,0.0,0,"Av. Assis Chateaubriand, 195-1299 - St. Oeste, Goiânia - GO, 74130-011, Brazil",,,,,-16.6861276,-49.2679857,0
ChIJO_QOHfl4jJQRHHO2_nepRGg,79950-000,0.0,0,"Naviraí - State of Mato Grosso do Sul, 79950-000, Brazil",,,,,-23.0084202,-54.1720041,0
ChIJOa24mgTxCZMRvp5rA1XB4ss,RESTAURANTE LAS VERAS,4.1,48,"R. Brasil Norte, 1253 - ESPERANÇA, Vera - MT, 78880-000, Brazil",(66) 99983-8808,,CLOSED_TEMPORARILY,,-12.2941033,-55.29475309999999,5
ChIJMcACSGd3GZURBJIgVwd-zdY,91030-541,0.0,0,"Av. Sertório, 2003-3601 - Santa Maria Goretti, Porto Alegre - RS, 91030-541, Brazil",,,,,-30.0034571,-51.1765947,0
ChIJh3WnU-A1XgcRPmcRd97L5jY,Auto Posto Brasilia,4.5,22,"Rua da BR-242, 28, Cristópolis - BA, 47950-000, Brazil",,,OPERATIONAL,,-12.2309264,-44.3600263,5
ChIJW666D90T45QRiG_posWUcgo,99704-230,0.0,0,"R. Sergipe, 1151-1599 - Bela Vista, Erechim - RS, 99704-230, Brazil",,,,,-27.6431109,-52.25310169999999,0
ChIJJwhKolfIeZMRHbHiaKDRcDM,Ciclo Rondon,4.4,36,"Av. Presidente Kennedy, 2401 - Centro, Rondonópolis - MT, 78715-201, Brazil",(66) 3423-3545,,OPERATIONAL,,-16.463294,-54.633497,5
ChIJg3RiY3FKoJMRFL8mFFWjdQw,78450-000,0.0,0,"Nova Mutum - State of Mato Grosso, 78450-000, Brazil",,,,,-13.6704675,-56.0249982,0
ChIJ50yAE33J3ZQRLYrz6OyHXWY,83860-000,0.0,0,"Piên - State of Paraná, 83860-000, Brazil",,,,,-26.0836686,-49.4669396,0
ChIJraErkl8eqwcRHiaYdTgdoMk,51350-670,0.0,0,"Av. Recife, 1260-3586 - Ipsep, Recife - PE, 51350-670, Brazil",,,,,-8.1085494,-34.9269021,0
ChIJBbIMkrOLpJIRAVjdcz0Fz84,66615-005,0.0,0,"Av. Tavares Bastos, 930-2147483647 - Marambaia, Belém - PA, 66615-005, Brazil",,,,,-1.403748,-48.4496836,0
ChIJeZq4in-_4pQRzfy_opALLeY,99010-070,0.0,0,"R. Fagundes dos Reis, 1-993 - Centro, Passo Fundo - RS, 99010-070, Brazil",,,,,-28.2504328,-52.40975479999999,0
ChIJEdSCA26Q9pQR47MaD8l-IX4,85865-130,0.0,0,"Foz do Iguaçu, State of Paraná, 85865-130, Brazil",,,,,-25.5134231,-54.5869839,0
ChIJ4_vBKAg-mQARf7LYyTCTStc,Posto Turcão GNV,4.4,91,"Av. Mal. Rondon, 94 - Vila Selma, Miguel Pereira - RJ, 26900-000, Brazil",,,OPERATIONAL,,-22.4758905,-43.4952616,5
ChIJhztT98DdrAcR0O1ZiugzfpY,58035-030,0.0,0,"Av. Pres. Afonso Pena - Bessa, João Pessoa - PB, 58035-030, Brazil",,,,,-7.0642116,-34.8413758,0
ChIJK005AabxzZQRmozFzvu1x9A,Riva Beach Auto Posto,4.0,4,"R. Aprovada, 329 - Número 2637 - Riviera de São Lourenço, Bertioga - SP, 11261-201, Brazil",(13) 3317-6698,,OPERATIONAL,,-23.7892628,-46.0316666,4
ChIJBasg5SKsy5QRXVx4mhLu2Rc,37582-000,0.0,0,"Careaçu - State of Minas Gerais, 37582-000, Brazil",,,,,-22.0440663,-45.6971936,0
ChIJ8z0KFNz3rJQREtQH7J079DQ,38790-000,0.0,0,"São Gonçalo do Abaeté - State of Minas Gerais, 38790-000, Brazil",,,,,-18.1068796,-45.5251982,0
ChIJ-2eXJ0jH4pQR3OU2J8P78Kc,99032-040,0.0,0,"Parque do Sol, Passo Fundo - RS, 99032-040, Brazil",,,,,-28.2555507,-52.4580594,0
ChIJgzTJe6BhmQARXs5ccp92N_Q,AUTO POSTO PARADA DE REALENGO LTDA,4.3,207,"Estr. Gen. Canrobert Pereira da Costa, 203 - Realengo, Rio de Janeiro - RJ, 21710-400, Brazil",,,OPERATIONAL,,-22.8771548,-43.4223146,5
ChIJIVgnClY6WpMRV_RMEqFVwoM,70730-501,0.0,0,"Asa Norte, Brasília - Federal District, 70730-501, Brazil",,,,,-15.7801139,-47.8873028,0
ChIJ2zx7SMrVRAcRsg5BETl31Tw,46400-000,0.0,0,"Caetité - State of Bahia, 46400-000, Brazil",,,,,-13.9826834,-42.5117238,0
ChIJo5h1CMfjypQRUI2_JqiowWg,37400-000,0.0,0,"Campanha - State of Minas Gerais, 37400-000, Brazil",,,,,-21.8420605,-45.4121561,0
ChIJIzhvfOOJtJQRjabkh7jEwEg,Auto Posto Leão,4.5,44,"Avenida Dr - Av. João Vaz Sobrinho Trecho I, 1600, Arcos - MG, 35588-000, Brazil",(37) 3351-5004,,OPERATIONAL,,-20.2774046,-45.54261020000001,5
ChIJqcUMxl3ps5QROMdoyOSrfJ0,38900-000,0.0,0,"Bambuí - State of Minas Gerais, 38900-000, Brazil",,,,,-20.0357958,-45.9800848,0
ChIJKb5qnkdPz5QRfPlS7-xaa7o,Auto Posto Alejo (Bandeira Shell),4.4,30,"Av. Walter Nardelli, 391 - Jardim Santa Marta, Salto - SP, 13323-760, Brazil",,,OPERATIONAL,,-23.21441780000001,-47.26393949999999,5
ChIJTZ0l8EtfrAcRO2GzALagWXI,58342-000,0.0,0,"Sobrado - State of Paraíba, 58342-000, Brazil",,,,,-7.1718234,-35.2478112,0
ChIJT-LHXuPDpgARPZHVhckyqJQ,Posto Shell,4.3,228,"Av. Bandeirantes, 741 - Filadélfia, Betim - MG, 32650-370, Brazil",,https://www.shell.com.br/motoristas/localizador-de-postos.html,OPERATIONAL,,-19.9646215,-44.1860946,5
ChIJjdcIt-6bpgARqp-NdYYvv2c,Miguelao Posto Ltda,3.7,44,"Av. Silviano Brandão, 2109 - Horto, Belo Horizonte - MG, 31030-035, Brazil",(31) 99862-7168,,OPERATIONAL,,-19.9111351,-43.9181667,5
ChIJ795T_baa9gcRSTrnbq6FHEg,65056-480,0.0,0,"Av. dos Libaneses - Tirirical, São Luís - MA, 65056-480, Brazil",,,,,-2.5872241,-44.2377705,0
ChIJwfbNzsj0XpMRicMBJI2zudY,74594-451,0.0,0,"Av. Fonte Nova - St. Alto do Vale, Goiânia - GO, 74594-451, Brazil",,,,,-16.6202607,-49.3139598,0
ChIJu-uNoxQaHJURoVkLie_D-4g,95185-000,0.0,0,"Carlos Barbosa - RS, 95185-000, Brazil",,,,,-29.320972,-51.5044957,0
ChIJJ7P8fkw3RgcRo2pWJEnKdec,Posto Haras Residence,4.8,4,"Rodovia br 116 km 809+500 - 450. Cond. Haras residence - Lagoa das flores, Vitória da Conquista - BA, 45007-150, Brazil",,,OPERATIONAL,,-14.7876077,-40.7484938,4
ChIJS7xbOFgdzpQRYOVAoOnVmGg,Auto Posto Presidente Costa,4.8,19,"Av. Pres. Costa e Silva, 735 - Boqueirão, Praia Grande - SP, 11701-005, Brazil",,https://www.shell.com.br/,OPERATIONAL,,-24.0069632,-46.4137702,5
ChIJEZ_qLzVCNwcRjL3xwF6GGSE,45860-000,0.0,0,"Canavieiras - State of Bahia, 45860-000, Brazil",,,,,-15.6903468,-39.1127352,0
ChIJ1wP5zLOpiZQRuXogh9dbB7o,79824-130,0.0,0,"Vila Tonani I, Dourados - MS, 79824-130, Brazil",,,,,-22.2210371,-54.8296413,0
ChIJCW1xbZstGZURg9E6w4iZybc,95684-180,0.0,0,"Av. Don Luiz Guanella - Vila Suica, Canela - RS, 95684-180, Brazil",,,,,-29.3613665,-50.8333344,0
ChIJBZkpBWawapMR0qH2WyFGjOk,76590-000,0.0,0,"São Miguel do Araguaia - State of Goiás, 76590-000, Brazil",,,,,-13.2959207,-50.1832516,0
ChIJhcD43VPzoJMRMxgXspNsGT8,Auto Posto Mato Grosso,5.0,2,"Av. Mato Grosso do Sul, 51s - Alvorada, Lucas do Rio Verde - MT, 78455-000, Brazil",(66) 99605-1146,,OPERATIONAL,,-13.0696531,-55.90630179999999,2
ChIJtUfpuAsabJIRF3qcYvEFCHk,69090-001,0.0,0,"Av. Max Teixeira, 1884-3038 - Cidade Nova, Manaus - AM, 69090-001, Brazil",,,,,-3.0460473,-60.0184253,0
ChIJhW5zwY2_4pQRSKq9p20ttjY,99070-090,0.0,0,"R. Frei Caneca - Vila Rodrigues, Passo Fundo - RS, 99070-090, Brazil",,,,,-28.2614031,-52.3909497,0
ChIJxVd8x78S_JQRr1esaheRgDo,98590-000,0.0,0,"Santo Augusto - RS, 98590-000, Brazil",,,,,-27.8974539,-53.75861200000001,0
ChIJdYnKOiPFupQRfgXo0TPkIIw,Posto Caxuxa MGM,4.2,912,"Rodovia Br 050, Km 184, 184 - Jardim Santa Clara, Uberaba - MG, 38038-050, Brazil",(34) 3334-8900,http://www.redecaxuxatriangulo.com.br/,OPERATIONAL,,-19.8051338,-47.90448939999999,5
ChIJd2_EbPi7yJQRiSlDDsDjr18,13184-160,0.0,0,"Av. Olívio Franceschini - Parque Ortolândia, Hortolândia - SP, 13184-160, Brazil",,,,,-22.8682889,-47.2249033,0
ChIJxWPzemOBp5MRGoW5BZjA0i0,Posto Trevão Cimatel,4.3,70,"Av. André Antônio Maggi, 4641 - Res. Vitoria Regia, Sinop - MT, 78555-108, Brazil",(66) 3531-8011,https://www.autopostocimatel.com.br/,OPERATIONAL,,-11.8421935,-55.52092909999999,5
ChIJjRbFR3uZGZURtPP9oYxG3_Y,94464-000,0.0,0,"Estr. João de Oliveira Remião, 7492-8910 - São Tomé, Viamão - RS, 94464-000, Brazil",,,,,-30.112531,-51.1103186,0
ChIJqy00rZnLrwARRf2crthQkEw,39740-000,0.0,0,"Guanhães - State of Minas Gerais, 39740-000, Brazil",,,,,-18.8424187,-42.82478769999999,0
ChIJN4UfPrtdFgcRGvdXg6hsulU,42850-000,0.0,0,"Dias d'Ávila - State of Bahia, 42850-000, Brazil",,,,,-12.6093221,-38.3060321,0
ChIJBcFhJJYEFgcR_NMU6y9ezug,40230-731,0.0,0,"Av. Vasco da Gama - Federação, Salvador - BA, 40230-731, Brazil",,,,,-12.9924039,-38.5016841,0
ChIJ4yOZlK8EFgcRVxRR17WK5kE,40221-500,0.0,0,"Av. Vasco da Gama - Engenho Velho da Federação, Salvador - BA, 40221-500, Brazil",,,,,-13.0052,-38.4923838,0
ChIJ99OraQRSxwcRZE6AfA0-Sns,61760-000,0.0,0,"Planalto Ayrton Senna, Fortaleza - Ceará, 61760-000, Brazil",,,,,-3.8347974,-38.575451,0
ChIJuQw8tdmTuwARplE1MB6IGMk,Auto Posto Redenção Shell Grupo Nazarão,4.4,13,"Pça. João Acacinho, 160 - Centro, Guaçuí - ES, 29560-000, Brazil",(28) 99989-0171,,OPERATIONAL,,-20.7724747,-41.67777429999999,5
ChIJtxDiMUUwWpMR_Q7odQoMWwA,Brasal Combustíveis - SIA,4.2,99,"SIA Quadra 2C, Conjunto A - Guará, Brasília - DF, 71200-002, Brazil",(61) 3046-6070,http://www.brasal.com.br/combustiveis/,OPERATIONAL,,-15.8057208,-47.9510613,5
ChIJ5Rx1oDwlWpMReSaRrAxMD-8,70200-001,0.0,0,"St. de Clubes Esportivos Sul - Brasília, DF, 70200-001, Brazil",,,,,-15.8321668,-47.8913326,0
ChIJqVHUjIietgARkSJHU4-d76g,Posto Alvorada Ltda,4.2,118,"Av. Castelo Branco, 702 - Vila Landinha, Barra de São Francisco - ES, 29800-000, Brazil",(27) 3756-1467,,OPERATIONAL,,-18.7580113,-40.8853228,5
ChIJY7R--2AZuAARgBtRXj4MmWA,Posto Shell Atlantico,4.1,560,"Av. Dante Michelini, 4655 - Jardim Camburi, Vitória - ES, 29060-235, Brazil",(27) 3337-7396,,OPERATIONAL,,-20.264936,-40.26491439999999,5
ChIJtYwOfRMYxZIRUKm-ataIX34,77960-000,0.0,0,"Augustinópolis - State of Tocantins, 77960-000, Brazil",,,,,-5.4845494,-47.9020367,0
ChIJ1zDWh8r3twAR84eKh2lpfZM,Auto Posto Solemar,4.2,16,"Av. Abido Saad, 2100 - Das Laranjeiras, Serra - ES, 29173-180, Brazil",(27) 3252-3411,,OPERATIONAL,,-20.1367253,-40.183675,5
ChIJX1ZS_2SBypQRV7sEAbSVH5c,37190-000,0.0,0,"Três Pontas - State of Minas Gerais, 37190-000, Brazil",,,,,-21.4171181,-45.4874873,0
ChIJe1i71EoZspQRSTYCmrgmz9Y,Posto Alpa,4.1,621,"Rodovia BR 354, KM 327 - Zona Rural, São Gotardo - MG, 38800-000, Brazil",(34) 3671-6100,http://www.postosalpa.com.br/,OPERATIONAL,,-19.3523015,-46.13480740000001,5
ChIJy5ZTyEdRpQARHia7hhUIxDo,Posto Campestre,4.4,186,"Praça Olímpica, 26 - Funcionários, Timóteo - MG, 35180-414, Brazil",(31) 3849-3955,,OPERATIONAL,,-19.5504368,-42.6466302,5
ChIJJ37DVLVWpQARKw6gcnRHnqw,35180-012,0.0,0,"R. Doze de Outubro - Centro, Timóteo - MG, 35180-012, Brazil",,,,,-19.5387307,-42.6485165,0
ChIJn3pJfiqynZMR8Jmi7UrMN6Q,78043-305,0.0,0,"Av. Miguel Sutil, 8345-10747 - Duque de Caxias, Cuiabá - MT, 78043-305, Brazil",,,,,-15.5877932,-56.0843325,0
ChIJRSOlep2piZQRJNu1SdzFtik,Troca de Óleo Posto Patrícia,4.0,3,"Vila Helena, Dourados - MS, 79801-012, Brazil",,,OPERATIONAL,,-22.2272171,-54.8027021,3
ChIJl9F4etcuH5MRe1ADgcSy8So,68560-000,0.0,0,"Santana do Araguaia - State of Pará, 68560-000, Brazil",,,,,-9.2291157,-50.5135589,0
ChIJY-JwCeT0XpMRzprbopXP1XU,74465-539,0.0,0,"R. SN 8 - St. Marabá, Goiânia - GO, 74465-539, Brazil",,,,,-16.6370413,-49.3192432,0
ChIJg2p-CH0prgARSP4vH2UAz1M,Posto Soares,4.5,2,"Rua Francisco Paula Assunção, 719, Divinolândia de Minas - MG, 39735-000, Brazil",(33) 3414-1488,,OPERATIONAL,,-18.800858,-42.6107438,2
ChIJWXv6sYmcmAARBsEL3chrqns,Posto Chaminé,4.4,288,"R. Bernardo Mascarenhas, 1400 - Fábrica, Juiz de Fora - MG, 36080-001, Brazil",(32) 3236-4044,http://www.br.com.br/,OPERATIONAL,,-21.741142,-43.3747647,5
ChIJPwvYKq5hrpQRDdxqzczOb5s,38706-731,0.0,0,"Patos de Minas, State of Minas Gerais, 38706-731, Brazil",,,,,-18.6080783,-46.4710554,0
ChIJ40ygW-b1XpMRXKqfuHyUe6M,Auto Desk João Braz,4.3,186,"R. Marajoara, 316 - Parque Industrial Joao Braz, Goiânia - GO, 74483-360, Brazil",(62) 3573-3700,,OPERATIONAL,,-16.6891677,-49.34596,5
ChIJm0-uH-D_rwAR1vEorH8PABM,35162-036,0.0,0,"Iguaçu, Ipatinga - MG, 35162-036, Brazil",,,,,-19.4728575,-42.5517263,0
ChIJZcN_FfaTpgARs6JTuz8kRoM,32113-280,0.0,0,"Av. Fernão Dias - Arvoredo, Contagem - MG, 32113-280, Brazil",,,,,-19.8872932,-44.0355687,0
ChIJqTa8RqHaHZURlfpImJe977M,95345-000,0.0,0,"Protásio Alves - RS, 95345-000, Brazil",,,,,-28.735259,-51.4939853,0
ChIJ_YMUEZBkmQARrasz_VIcS5g,21520-001,0.0,0,"Av. Pastor Martin Luther King Jr., 11377-2147483647 - Pavuna, Rio de Janeiro - RJ, 21520-001, Brazil",,,,,-22.8210222,-43.3520943,0
ChIJlWkj6mR_mQARsfFHGhCMgW4,Posto Shell,4.0,270,"Av. Mem de Sá, 55 - Lapa, RJ, 20230-150, Brazil",,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-643700,OPERATIONAL,2.0,-22.913359,-43.1810479,5
ChIJRRvgybT7mwARbOd84ARI8pA,Posto Shell,4.1,1759,"Av. Brasil, 16691 - Irajá, Rio de Janeiro - RJ, 21230-430, Brazil",,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-641235,OPERATIONAL,2.0,-22.8215755,-43.32273169999999,5
ChIJO5jezQvkmwARdMZBVS6RDhk,Pina Rangel,0.0,0,"Campo Grande, Rio de Janeiro - State of Rio de Janeiro, 23055-200, Brazil",,,OPERATIONAL,,-22.90749,-43.5758,0
ChIJgTq75NFMmAARiSpl2ik8wR8,25963-025,0.0,0,"Av. Feliciano Sodré, 978-2147483647 - Várzea, Teresópolis - RJ, 25963-025, Brazil",,,,,-22.4151516,-42.9710358,0
ChIJWzlO8LjQmwAReYIw1tdLCXE,Posto Shell,4.0,442,"Av. Afonso de Taunay, 801 - Barra da Tijuca, Rio de Janeiro - RJ, 22621-310, Brazil",(21) 2491-9464,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-642550,OPERATIONAL,2.0,-23.0072175,-43.31218609999999,5
ChIJP6Kzhdk_H5URrKVk0sFUZt0,Auto Posto Cristo Redentor,4.8,5,"AV. CENTRAL, 2275 - Jaquirana, RS, 95420-000, Brazil",(54) 3253-1069,,OPERATIONAL,,-28.8854612,-50.360266,5
ChIJk4T2ePOingARwiw_cIJk3dg,Posto Grande Parada,4.0,1391,"Rod. Tancredo Neves (Vrd- Um ), 3694, Volta Redonda - RJ, Brazil",,http://www.shell.com.br/milhasagora,OPERATIONAL,2.0,-22.5750811,-44.0758897,5
ChIJ9WCXlLGjHpURw6YTKxG40kM,Postos Squizzato,4.4,690,"Av. Alexandre Rizzo, 877 - Desvio Rizzo, Caxias do Sul - RS, 95110-000, Brazil",(54) 3227-1611,,OPERATIONAL,,-29.18498929999999,-51.233415,5
ChIJE9La8Al9mQARhAE9Hkj2ojY,20735-320,0.0,0,"R. Curupaiti - Engenho de Dentro, Rio de Janeiro - RJ, 20735-320, Brazil",,,,,-22.8993282,-43.2909142,0
ChIJfU6rN3CGmQARpFWm_7nksfM,24355-090,0.0,0,"R. das Andorinhas - Itaipu, Niterói - RJ, 24355-090, Brazil",,,,,-22.9387328,-43.0460514,0
ChIJNVRUj6nL75QR2r7pvLUapks,Auto Posto Rinaldi - Shell,3.8,23,"R. Cap. Félix Fleuri, 1240 - Centro, Laranjeiras do Sul - PR, 85301-210, Brazil",(42) 3635-1642,https://teleguiabr.com.br/anuncios/auto-posto-de-combustiveis-rinaldi-posto-shell-laranjeiras-do-sul,OPERATIONAL,,-25.40750999999999,-52.41433499999999,5
ChIJkW5jiP17mQARf2I_d_TYlJ0,Posto Shell,4.1,712,"R. Srg. Silva Nunes, 27 - 31 E 45 - Ramos, Rio de Janeiro - RJ, 21040-230, Brazil",,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-1035024,OPERATIONAL,2.0,-22.8554606,-43.2519241,5
ChIJz7h6r_dT3JQRvVD5-Je4nk8,Auto Posto nuele 01,4.5,378,"Rua Francisco Ari Claudino, n293 Bairro Marginal - BR-116 - Centro, Mandirituba - PR, 83800-000, Brazil",(41) 3626-1108,https://www.facebook.com/autopostonuele2/,OPERATIONAL,,-25.7812913,-49.3257035,5
ChIJ____l4jU85QRbeTXGbHIwms,AUTO POSTO SÃO CRISTOVÃO LTDA,4.4,190,"R. Domiciano Theobaldo Bresolin, 655 - Bairro São Cristóvão, Cascavel - PR, 85816-080, Brazil",(45) 3227-7772,,OPERATIONAL,,-24.9436111,-53.4288889,5
ChIJ81Cc6s0qvAAR4qN_Vxm5Cas,Posto Shell Bonsucesso - Rede Principal,4.1,139,"Av. Carlos Alberto Chebabe, 1637 - Parque Guarus, Campos dos Goytacazes - RJ, 28073-506, Brazil",(22) 2772-6411,https://www.shell.com.br/motoristas/localizador-de-postos.html,OPERATIONAL,2.0,-21.7085616,-41.309248,5
ChIJxc0it8bv25QRcGxc49SnJfU,Posto Shell,4.2,254,"AV DO CONTORNO, 2400, Matinhos - PR, 83260-000, Brazil",(41) 3473-4171,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-1036167,OPERATIONAL,2.0,-25.84012199999999,-48.54261100000001,5
ChIJa0r270uvnQARjqn1WSRUaCE,Auto Posto NSRa (Posto de Gasolina Parque Perequê Ltda),4.1,515,"R. do Areal, n 294 - Parque Perequê, Angra dos Reis - RJ, 23953-030, Brazil",(24) 3362-3572,http://www.shell.com.br/motoristas/localizador-de-postos.html#iframe-Lz9jb3VudHJ5PUJSJmxhbmd1YWdlPXB0X0JSJnNpdGU9cnRsJm1vZGVzZWxlY3RlZD10cnVl,OPERATIONAL,2.0,-23.0199759,-44.5345398,5
ChIJv7oBUwBtnQARkQpp9BO0L5w,23970-000,0.0,0,"Paraty - State of Rio de Janeiro, 23970-000, Brazil",,,,,-23.0656361,-44.7381432,0
ChIJ2xMszu9E65QRjEHrsYGTgvI,ATHENA COMERCIO DE COMBUSTIVEIS LTD,3.8,104,"Rod. Carlos João Strass - Rotatória, 1215 - Pacaembu, Londrina - PR, 86087-380, Brazil",(43) 3337-4774,http://www.shell.com.br/,OPERATIONAL,2.0,-23.2809199,-51.1490962,5
ChIJqY034atdzpQRAh46yR5gt7g,Posto Shell,3.7,196,"Av. do Oratório, 1892 - Parque São Lucas, São Paulo - SP, 03220-000, Brazil",,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-1023100,OPERATIONAL,2.0,-23.5912029,-46.5508336,5
ChIJPUoxgkiYk5QRCoqehIGiaAg,19200-000,0.0,0,"Pirapozinho - State of São Paulo, 19200-000, Brazil",,,,,-22.5827873,-51.6202201,0
ChIJ98guBhG-uZQRoXHS8G4xm94,14055-630,0.0,0,"Vila Amelia, Ribeirão Preto - SP, 14055-630, Brazil",,,,,-21.1539876,-47.8218182,0
ChIJV93_el3ax5QRWhS5JGrfY_Q,Posto Shell,4.3,173,"R. 6, 1875 - Centro, Rio Claro - SP, 13500-190, Brazil",,https://www.shell.com.br/motoristas/localizador-de-postos.html,OPERATIONAL,2.0,-22.4037658,-47.5653586,5
ChIJ71drJQQDz5QRdd1iZY6LLeg,Posto Shell,3.8,134,"Av. Yojiro Takaoka, 4858 - Alphaville, Santana de Parnaíba - SP, 06542-001, Brazil",(11) 4153-1791,https://www.shell.com.br/motoristas/localizador-de-postos.html?utm_source=google&utm_medium=maps&utm_campaign=lbm-202339,OPERATIONAL,2.0,-23.46261639999999,-46.8753317,5
ChIJRUGwE4n3zpQRiPaLCC1z4V4,Auto Posto Jardim São Paulo LTDA,4.1,551,"Av. Nova Cantareira, 428 - Tucuruvi, São Paulo - SP, 02330-000, Brazil",(11) 2574-9465,,OPERATIONAL,,-23.4870715,-46.62040469999999,5
ChIJJwEbSAijqwcRmV6pXwlv8NM,55820-000,0.0,0,"Lagoa do Carro - State of Pernambuco, 55820-000, Brazil",,,,,-7.856586999999999,-35.3356518,0
